clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label
95acc0d4-772b-4d00-958f-7cff02c78f43,229,1,677.61,677.61,5.438079308923196,6.5200465884631855,3,-2.2635235513038783,-0.10003348527296341,New Customers
95aea164-093b-469c-b829-7d39f66eb0a5,226,2,1065.58,532.79,5.424950017481403,6.280002503186855,3,-2.003473390032898,0.011950860563010039,New Customers
95b6199a-a36e-4a24-b8f6-2ec38e8c6988,36,14,6144.29,438.88,3.610917912644224,6.086501962442734,4,1.7931252875511332,0.22937903813535904,Loyal High-Value Customers
95bdf16f-6154-487c-8be9-8c0bff31d9bb,80,4,3754.04,938.51,4.394449154672439,6.845358462756426,2,-0.7453523494669653,-0.2582547580422238,"Moderate Spend, Low Frequency"
95f05d66-9b94-415c-a77c-484d391d0ff8,64,8,6197.07,774.63,4.174387269895637,6.653675602352275,1,0.5313520355684571,0.17242066734698402,Loyal Customers
96052a53-72a2-40d2-956f-361a0167080e,211,3,2841.44,947.15,5.356586274672012,6.854512717586418,3,-1.4486223710547996,0.24291211318041245,New Customers
9622b4bd-6307-459c-9be6-d5b7da1b2574,90,9,4967.27,551.92,4.51085950651685,6.315213325596156,1,0.3458140084896064,0.3479666346948004,Loyal Customers
965bb3ad-8677-4813-baf1-cceecb57bf88,474,3,1249.93,416.64,6.163314804034641,6.03461981742191,3,-2.052418072834554,0.6336092331127156,New Customers
96a40453-01aa-46be-9f9b-be9357af79c2,279,4,1095.7,273.92,5.634789603169249,5.616480146253404,3,-1.7155810976677799,0.3183515571336339,New Customers
96b9840a-987a-4981-9c48-dea3b33d075f,39,8,5589.14,698.64,3.688879454113936,6.550565917038862,1,0.5844280289575468,-0.2411176624613381,Loyal Customers
96c2e286-1c39-4855-9660-9340f977d92c,4,9,7130.21,792.25,1.6094379124341005,6.676138430463305,0,1.8116591513941935,-1.462940818718472,Loyal High-Value Customers
96e88b33-ed09-4ee9-ba2c-844e89dbe563,23,12,7366.85,613.9,3.1780538303479458,6.421459652959424,4,1.8332184238540867,-0.09242916268443817,Loyal High-Value Customers
96ed1104-233c-4b15-982b-ab3dfff5df98,96,10,11778.12,1177.81,4.574710978503383,7.072260734030815,4,1.8512495634134676,1.2463915887594925,Loyal High-Value Customers
9706b8c7-3120-4ebf-9e94-b1ef59961f6f,107,8,7827.48,978.44,4.68213122712422,6.88698097976566,1,0.6729650800498269,0.718232768808357,Loyal Customers
9739f987-f446-424b-a732-c7d652044466,307,6,5831.41,971.9,5.730099782973575,6.880281301981382,1,-0.45418046856924615,1.0797188346802398,Loyal Customers
9771b128-8730-4232-b495-b6102823df99,71,6,4191.71,698.62,4.276666119016055,6.550537330500261,1,-0.259573544858296,-0.1377291081864061,Loyal Customers
978b4a3a-6496-4e36-a6b6-e52f0732bc55,5,2,3835.25,1917.62,1.791759469228055,7.55936145659721,2,-0.15579519926870972,-2.24871143786542,"Moderate Spend, Low Frequency"
97a5f8fa-c226-4e58-ae43-bccaeb2e1290,25,10,6561.73,656.17,3.258096538021482,6.487942736916698,0,1.288108610658912,-0.28158508526888,Loyal High-Value Customers
97bdd334-1c3a-4cdf-8714-ea8f3cf1404e,100,10,6100.24,610.02,4.61512051684126,6.4151296918600975,1,0.7115461531021435,0.6280799995963845,Loyal Customers
97c4eb0f-e40e-42b6-9612-b33fdb3b9210,66,9,6603.51,733.72,4.204692619390966,6.599489474251092,1,0.7795358040896212,0.3173085615313934,Loyal Customers
97e3fe26-dc8b-4281-981e-c7cf48895ef3,33,5,1605.3200000000002,321.06,3.5263605246161616,5.77473786358985,2,-0.6824032527636508,-1.0415547905790812,"Moderate Spend, Low Frequency"
97e79ca8-34ab-417d-a7a3-79b3be2a2385,129,9,6668.14,740.9,4.867534450455582,6.60921446319548,1,0.5553945115706587,0.794686058582637,Loyal Customers
97fb5e78-8fe0-4295-8472-3ea0e1478ecc,50,10,5383.5,538.35,3.9318256327243257,6.290364710821438,1,0.8137619492719843,0.06189487296649784,Loyal Customers
981275f7-0c11-41f3-990e-45497ccbe0d8,3,4,1986.73,496.68,1.3862943611198906,6.2099573002067645,2,-0.020260511054625042,-2.5926774227069633,"Moderate Spend, Low Frequency"
98223df2-0563-4f58-958d-e428628c3788,137,4,3995.88,998.97,4.927253685157205,6.907725278532128,3,-0.8878884988967647,0.14710701697056988,New Customers
98310a53-785a-4983-b34b-9b999d2d6779,8,6,4928.1900000000005,821.37,2.19722457733622,6.712190415436319,0,0.6297339135346829,-1.5283181615933126,Loyal High-Value Customers
9842afa6-93b1-4c6b-9051-0586522863b3,136,1,778.54,778.54,4.919980925828125,6.658704002126743,3,-2.0583133842957797,-0.45591041063645094,New Customers
9862061b-8261-4d42-bc38-adbb190f9b39,176,3,2269.34,756.45,5.176149732573829,6.629957528604333,3,-1.4975010549314736,0.0497788314450371,New Customers
98af95e8-7ef6-4ac6-850c-52dde51ef382,153,7,2902.27,414.61,5.0369526024136295,6.029747320533287,1,-0.6084344851455986,0.33154281307414163,Loyal Customers
98cd83e8-d94c-4328-8dc3-852a41866dc2,337,2,1622.74,811.37,5.823045895483019,6.699955901402527,3,-2.035363479324909,0.3577214447735701,New Customers
9938c872-6daf-450c-bb9a-b0808e4636e4,4,7,4726.72,675.25,1.6094379124341005,6.516562830160691,0,0.9783932677800252,-1.8909801924241563,Loyal High-Value Customers
9946ae77-22e3-4635-a785-29ed40d6c635,63,6,6881.61,1146.94,4.158883083359672,7.045724310705297,1,0.3156228590803712,0.08525275229824562,Loyal Customers
994ae1d8-8dfe-4d33-9b88-388c2d6b5762,192,8,8897.84,1112.23,5.262690188904886,7.015020978623859,1,0.6775562701215909,1.2518622762461187,Loyal Customers
9955b914-2e55-4b87-81b5-66f7e0eb5e7f,347,4,1810.48,452.62,5.8522024797744745,6.11725984315229,3,-1.6516438371731461,0.5539619760960324,New Customers
995c574f-56be-4127-8806-70dd962c51cd,97,8,6881.34,860.17,4.584967478670572,6.758291929769657,1,0.5201901132568593,0.541527278808066,Loyal Customers
996bc350-1b5c-459a-8c59-e2507a6c20da,73,7,3177.56,453.94,4.304065093204169,6.120165542123716,1,-0.29188727812017284,-0.15677108609225424,Loyal Customers
9976930b-ff06-44e2-85bb-d118eb9c7321,33,6,3828.98,638.16,3.5263605246161616,6.460154814271188,2,-0.0632443662105577,-0.7110930936686736,"Moderate Spend, Low Frequency"
9996c6fc-d0ed-4798-8cd3-1544c7722755,65,5,3939.14,787.83,4.189654742026425,6.670550835019571,2,-0.45699190401239626,-0.30529386731565633,"Moderate Spend, Low Frequency"
99a1ed01-a5e3-4132-b91e-fae8959b456c,237,7,7440.309999999999,1062.9,5.472270673671475,6.96969668052232,1,0.13531121899345663,1.1573082136461381,Loyal Customers
99ab2240-a3b8-4987-af89-53a7ccce42c8,84,7,4407.87,629.7,4.442651256490317,6.446830313669605,1,-0.09760222033197036,0.08168626862176774,Loyal Customers
99c02181-44c5-423e-b2ad-fda4eaf902c6,5,11,9134.99,830.45,1.791759469228055,6.723171164533923,0,2.50073205762659,-0.9510503774006845,Loyal High-Value Customers
99c3dfa4-05ed-4dc9-b20a-b389c4472f8d,15,3,1895.8700000000003,631.96,2.772588722239781,6.450407228994293,2,-0.7123017287381211,-1.6971126218782067,"Moderate Spend, Low Frequency"
99dd9305-805f-40f0-bb64-dcc5605c3578,146,2,1593.6,796.8,4.990432586778736,6.681857939471306,3,-1.743499503190131,-0.23599507769754183,New Customers
99e72b91-ca8a-4bab-b3b7-052b507d1224,324,4,5128.83,1282.21,5.783825182329737,7.157120030099341,3,-0.969560822486914,0.8835855334210945,New Customers
99f84a2d-8c09-4e41-bb19-84369aa1ed06,77,7,5327.18,761.03,4.356708826689592,6.635985924990405,1,0.11531151127386069,0.12549620938943,Loyal Customers
9a02081e-0ad2-4e6a-935e-2e144df6e2f8,30,3,2562.23,854.08,3.4339872044851463,6.75119503181108,2,-0.816674541329007,-1.152194517125227,"Moderate Spend, Low Frequency"
9a0ca63c-90f8-408a-a2eb-96473764a8f3,165,4,2701.48,675.37,5.111987788356544,6.516740263586657,3,-1.2104542276680517,0.13060947834836875,New Customers
9a2ac7bf-24d7-4a7f-acf6-0acebbcddbd2,38,6,6736.91,1122.82,3.6635616461296463,7.024488875280727,1,0.4640111878756364,-0.2824615999864116,Loyal Customers
9a4cd609-4038-4386-a58f-54636be01844,130,13,12660.16,973.86,4.875197323201151,6.882293870944263,4,2.454041497027998,1.79122773075336,Loyal High-Value Customers
9a92548e-91b4-438f-a5ec-da0ce78fd013,42,5,5690.57,1138.11,3.7612001156935615,7.038002534727836,2,0.043273459475832055,-0.4095394041231029,"Moderate Spend, Low Frequency"
9a92c3ee-e821-4a51-8574-902972a80181,49,9,5533.33,614.81,3.912023005428146,6.422938474397197,1,0.6720668419321401,-0.012161532510874352,Loyal Customers
9ad8ca5a-95cf-4f4b-b704-96fb2fa2d298,281,5,4537.39,907.48,5.641907070938114,6.811772873284607,3,-0.8575739743009905,0.7926484811341545,New Customers
9adc2bbe-81a7-41a9-b56a-e5c42aa49914,323,1,112.55,112.55,5.780743515792329,4.732243268551567,3,-2.4980028328031914,0.0785599079926611,New Customers
9ae60394-3212-49ae-a3a6-426ff81a907a,12,4,2434.2,608.55,2.5649493574615367,6.412720980011155,2,-0.3529201824205045,-1.7059202931361037,"Moderate Spend, Low Frequency"
9af0d255-2b1c-4d68-8c4b-172e03d19118,21,8,4133.52,516.69,3.091042453358316,6.249376607514998,0,0.5096614241720603,-0.830897236316331,Loyal High-Value Customers
9b103c14-278e-409b-9a1d-959427c8639e,61,7,5522.21,788.89,4.127134385045092,6.671893695259879,1,0.23603038009357807,-0.015069614097346171,Loyal Customers
9b3103f1-736b-4ff7-bd94-03a76ca799f7,399,1,2167.3,2167.3,5.991464547107982,7.681698729370172,3,-2.166114434802698,0.4621079768482236,New Customers
9b35a90b-cd00-4ffa-b9b2-d37fd545c6ac,141,1,2420.5,2420.5,4.955827057601261,7.792142461843284,3,-1.7457193252294518,-0.24339936590568123,New Customers
9b5f7c30-781b-42d9-bf3e-e9d4aa1684b5,353,4,3773.95,943.49,5.869296913133774,6.850645099273022,3,-1.2686287594895047,0.7898108422869156,New Customers
9b82ea62-41da-4306-8fd9-0a7c48d50284,146,7,4782.02,683.15,4.990432586778736,6.528177191825819,1,-0.21927064948210206,0.5127439644690852,Loyal Customers
9bb34632-b79a-402c-b9e0-35e5a0f051d4,191,2,3074.35,1537.18,5.2574953720277815,7.338355178328048,3,-1.545508822501339,0.12209988011411517,New Customers
9bf7e1a6-b6c7-4a4e-98bf-ea63375abe76,45,10,10344.26,1034.43,3.828641396489095,6.942572078357499,4,1.8337849608455232,0.5539815004674479,Loyal High-Value Customers
9c11d904-5e39-41bb-a13e-63935c86725c,62,8,6349.74,793.72,4.143134726391533,6.67798985135904,1,0.5727806237070941,0.167655830465081,Loyal Customers
9c34e2e4-48d3-4488-b1e5-7bb61c428e4a,14,5,2943.67,588.73,2.70805020110221,6.379664805037875,2,-0.12463929094870133,-1.469310715385689,"Moderate Spend, Low Frequency"
9c5564e0-4919-4cad-85c8-74586147665a,74,4,2982.36,745.59,4.31748811353631,6.615516172337742,2,-0.8707743271777149,-0.40075592066408805,"Moderate Spend, Low Frequency"
9c97ed81-5540-4f99-9292-1587968cc5dd,75,5,1716.93,343.39,4.330733340286331,5.841774736127377,2,-0.9478278060067219,-0.45846622842211765,"Moderate Spend, Low Frequency"
9ca321e9-a474-4e0f-9caf-b73753f8a44c,444,2,1668.99,834.5,6.09807428216624,6.728030348035448,3,-2.124513490193495,0.5580107458863954,New Customers
9cae3a6f-9515-4cdc-a6bc-dfe73e248749,69,4,3824.7,956.18,4.248495242049359,6.863991461540961,2,-0.6791737784844116,-0.35369758975162235,"Moderate Spend, Low Frequency"
9ce83905-36f0-4961-a6c7-63e32c58ec6d,19,6,4738.03,789.67,2.995732273553991,6.6728806872922215,2,0.30660038364158854,-0.9837736404051517,"Moderate Spend, Low Frequency"
9ce8c9b2-bc8b-410e-8fb4-3b199166b0b3,28,14,12347.1,881.94,3.367295829986474,6.783257248125367,4,3.1095043246983938,0.7634081357807807,Loyal High-Value Customers
9d1241ca-4ff1-474a-aa03-f0d2295f5df7,10,12,13461.17,1121.76,2.3978952727983707,7.023545218630477,4,3.3198953621490865,0.04878643607780279,Loyal High-Value Customers
9d34b897-6e5b-4a05-8d59-1996edd81ee3,42,8,5509.18,688.65,3.7612001156935615,6.536184222521529,1,0.5427284558860072,-0.19894697859217544,Loyal Customers
9d803c23-f466-4a1f-bdeb-b1a24400729f,126,14,11203.44,800.25,4.844187086458591,6.68617300823488,4,2.3548978888630874,1.6803398802626612,Loyal High-Value Customers
9da005da-c9b6-4986-bffe-26d7593e91a6,65,5,1567.12,313.42,4.189654742026425,5.750729671763368,2,-0.9270853965792221,-0.575573466594213,"Moderate Spend, Low Frequency"
9da09407-c0f9-4c85-9249-b06b42541446,520,2,1400.16,700.08,6.255750041753367,6.552622003204975,3,-2.234156215981205,0.6391849371873058,New Customers
9da92118-1857-4c66-b4ba-d511dc7c7e2d,158,3,1887.27,629.09,5.068904202220232,6.445862666325326,3,-1.5348830750123632,-0.06980262594649712,New Customers
9dce0de1-94d4-434f-a2e8-dfdfb979446e,15,6,5186.53,864.42,2.772588722239781,6.763214938223991,0,0.4752537520130996,-1.090897780568697,Loyal High-Value Customers
9dd04781-2523-4ab6-8245-42f4d0fdd132,35,14,14022.74,1001.62,3.58351893845611,6.910371852765291,4,3.364292794148388,1.1076600080823646,Loyal High-Value Customers
9dd74dc2-82f0-4c99-aada-939a3873831a,328,1,1541.95,1541.95,5.796057750765372,7.341451447431127,3,-2.220194849092128,0.2522919000362776,New Customers
9df48460-6861-450e-908d-2000fbc9df47,88,14,11989.96,856.43,4.48863636973214,6.753939543054908,4,2.6378733405442336,1.5178430557307148,Loyal High-Value Customers
9df4ff91-6479-4023-9899-0b5126a35320,15,15,10361.04,690.74,2.772588722239781,6.5392101624729175,4,3.106962580702,0.19249395914087908,Loyal High-Value Customers
9e464372-41da-4ed5-af5c-e808a52deb2d,279,4,3884.01,971.0,5.634789603169249,6.879355804460439,3,-1.162986100045919,0.636065281918582,New Customers
9eafc4b7-11cc-41bc-b8c9-54873ace2d7a,96,4,1729.49,432.37,4.574710978503383,6.071591866586454,2,-1.211022496103275,-0.3611204107769781,"Moderate Spend, Low Frequency"
9eb1efb6-ab47-45cf-8ec0-2b55a50f1c44,46,8,6228.02,778.5,3.8501476017100575,6.658652688497831,1,0.6533935933377487,-0.05396721975766635,Loyal Customers
9ebd5461-94fd-4f2a-902c-f2b18b12f43f,141,4,4595.65,1148.91,4.955827057601261,7.0474389574251886,3,-0.7792387055220754,0.23570879173707066,New Customers
9ec3eec1-91a4-4503-9091-a0f9566844e2,7,11,12741.2,1158.29,2.079441541679836,7.055563027744216,4,3.1125813932259287,-0.3361491860218097,Loyal High-Value Customers
9ed4152f-2a55-4f9e-a84a-a00864d74f1f,2,10,7643.34,764.33,1.0986122886681096,6.640307113361166,0,2.2744282108754694,-1.6896056622425084,Loyal High-Value Customers
9ef32ebe-0312-44f1-8a95-854f2f951193,376,2,314.29999999999995,157.15,5.932245187448011,5.063543949751658,3,-2.3337098349591887,0.28606328579570334,New Customers
9f0ec967-e8a4-4ea8-a773-f6f318a9f537,68,2,1427.8,713.9,4.23410650459726,6.572142672772806,2,-1.505990013713175,-0.7911889486518062,"Moderate Spend, Low Frequency"
9f1f3a2d-9f8b-456b-827b-793e4afe93d9,50,12,9301.16,775.1,3.9318256327243257,6.6542813778600935,4,1.9471102367612934,0.6624662071276639,Loyal High-Value Customers
9f37f5dd-c11d-42e6-870e-47b97ce0a606,564,3,1717.72,572.57,6.336825731146441,6.351879986662422,3,-2.021736094591826,0.8099460505605853,New Customers
9f722724-106e-43e1-9208-a60f0844e769,43,6,5435.0,905.83,3.784189633918261,6.809955001456224,1,0.16287348473124622,-0.34527174680330364,Loyal Customers
9f8debaf-6d53-47d1-b531-6b89127ea087,56,12,9502.58,791.88,4.04305126783455,6.675671886098453,4,1.9472677488400403,0.7642857618134565,Loyal High-Value Customers
9f92dab8-2a1c-4d07-9828-0145c068165f,56,3,4362.43,1454.14,4.04305126783455,7.282857394908023,2,-0.677631519893802,-0.5151908308774553,"Moderate Spend, Low Frequency"
9fb63c7d-eb0e-4890-9c0e-dc8113761ce7,61,8,6847.42,855.93,4.127134385045092,6.753356234981718,1,0.6771319575191492,0.21301828074907395,Loyal Customers
9fb72128-b432-4443-868a-e99cdde6715b,108,5,3721.01,744.2,4.691347882229144,6.613652638727434,2,-0.6795646159678606,0.02559595280500535,"Moderate Spend, Low Frequency"
9fd6081f-09c1-40c4-8608-fbd8ddda1515,42,10,7927.1,792.71,3.7612001156935615,6.676718155236308,4,1.3788541168619768,0.23073662012745863,Loyal High-Value Customers
9fde13d7-50a9-4a5f-b439-933e32a19449,3,6,5031.84,838.64,1.3862943611198906,6.732973228545806,0,0.9401634010334717,-2.091528717507823,Loyal High-Value Customers
9fed6695-10fc-408e-a804-f7c349281b14,214,7,4640.15,662.88,5.3706380281276624,6.498101410252518,1,-0.3833010437424551,0.7661777447737326,Loyal Customers
a0082031-477e-4cf1-bb15-88cc71aa1e41,27,12,12853.67,1071.14,3.332204510175204,6.977411930118625,4,2.8655064848484675,0.642072442940903,Loyal High-Value Customers
a013f76b-0386-4735-9945-794807a79c3f,57,6,5138.44,856.41,4.060443010546419,6.753916217263579,1,0.005346534566705333,-0.18317527363892988,Loyal Customers
a0211b70-ff61-42d7-aea3-86c897900e5f,54,8,4775.62,596.95,4.007333185232471,6.393507138414817,1,0.30936291325375254,-0.10800238052384137,Loyal Customers
a04c61eb-edb0-4536-bda8-7cd159a8fbe4,17,9,4843.68,538.19,2.8903717578961645,6.2900680134320535,0,0.9006055858340333,-0.8151843538265355,Loyal High-Value Customers
a0542ede-721e-42d3-9b1d-d85a104850b0,17,13,13312.43,1024.03,2.8903717578961645,6.932477159436884,4,3.292837072405557,0.45813443719755115,Loyal High-Value Customers
a05cd739-6652-4ee8-9d6e-6f4f51ead55f,47,10,7746.05,774.6,3.8712010109078903,6.653636923368497,4,1.3036504798920077,0.28810721762098207,Loyal High-Value Customers
a0696b0b-cdf4-4fc4-baec-d8673b05e1be,186,5,1188.04,237.61,5.231108616854587,5.474830419933934,3,-1.3745069695499763,0.11971482068282367,New Customers
a09e44aa-6278-467a-af12-5aeefc80b656,32,9,4933.97,548.22,3.49650756146648,6.30849908983672,1,0.7018206898230555,-0.37509259829937935,Loyal Customers
a0a93fbe-4f70-4232-bf3b-4824aa32109b,76,3,631.12,210.37,4.343805421853684,5.353610152296746,2,-1.5246251695529789,-0.7270934193813796,"Moderate Spend, Low Frequency"
a0bb3097-2093-48c3-be74-8e8ec515133c,45,7,5831.81,833.12,3.828641396489095,6.726377276900394,1,0.40409175432334654,-0.19145008926852872,Loyal Customers
a0d11ddb-a79c-45d4-92df-b3bac0daea71,19,9,8134.74,903.86,2.995732273553991,6.8077802356006485,0,1.5151731470829688,-0.3654749416646375,Loyal High-Value Customers
a0e0e5d7-8912-4348-99ee-7aebc5ac77f1,107,8,6386.93,798.37,4.68213122712422,6.683823917426915,1,0.3874728916546443,0.55408943243652,Loyal Customers
a0fe18ad-cf99-479c-87b3-f70c514c8afe,46,7,5898.28,842.61,3.8501476017100575,6.737690302493585,1,0.4095770173225778,-0.16862637762302193,Loyal Customers
a103c96a-b50d-4d36-b6c9-264fcac9ae8f,158,10,6790.450000000001,679.04,5.068904202220232,6.522151619969528,1,0.6861172435715652,1.0284985138441955,Loyal Customers
a11f50b6-a463-4f1b-a8d5-2985f80fc1b4,77,9,4481.42,497.94,4.356708826689592,6.212485848041091,1,0.3046320315594068,0.183300092687845,Loyal Customers
a11f8bbc-6336-47ea-839b-bbda5fd9410f,103,6,3873.58,645.6,4.6443908991413725,6.471727865291332,1,-0.45407410098772566,0.08677085470237583,Loyal Customers
a13b2431-8e61-4694-8ece-c5d5cf584622,13,8,7954.78,994.35,2.639057329615259,6.903094434099942,0,1.4285430100946523,-0.7159813805164787,Loyal High-Value Customers
a177d350-3db1-4849-b219-9b4efa300a98,16,8,7075.7300000000005,884.47,2.833213344056216,6.786118577484663,0,1.184924390296392,-0.6784709369448609,Loyal High-Value Customers
a17acec9-0351-4df3-8d07-e19378dcc805,41,8,6556.18,819.52,3.737669618283368,6.709938285613936,1,0.758637396340402,-0.09633185563272405,Loyal Customers
a1b0fcfa-9f9c-4156-a21f-47f505350b90,128,10,8824.01,882.4,4.859812404361672,6.783778099162426,4,1.163879031991156,1.1119478194237067,Loyal High-Value Customers
a1e43102-bde2-4130-8d35-8eb563e637d8,463,1,237.35,237.35,6.139884552226255,5.473740181650835,3,-2.6016538151515274,0.34744285843518213,New Customers
a1e91fcd-f6d6-4bf3-a08f-4474572727e5,316,4,2480.86,620.22,5.75890177387728,6.431685286506421,3,-1.4854333374740025,0.5641899452328576,New Customers
a1f6be4d-440a-4038-9249-19f4288f6337,222,2,1027.02,513.51,5.407171771460119,6.243214991431188,3,-2.0047600267490058,-0.005049197305936975,New Customers
a1fa0257-5eb8-41c7-94ff-dc21d7ea48f3,187,11,7081.97,643.82,5.236441962829949,6.468971208081117,1,0.8624685965605438,1.257601725424449,Loyal Customers
a20ecd0e-438a-4404-9e3b-6bf3cb2fc1f9,6,8,4430.22,553.78,1.9459101490553128,6.318571638764219,0,0.9778192193407388,-1.6090894429890577,Loyal High-Value Customers
a21b0518-0050-46a4-ad92-c3813b484384,69,13,9312.58,716.35,4.248495242049359,6.575563866544399,4,2.014639584637447,0.9654010655935389,Loyal High-Value Customers
a237a883-709d-413b-a41c-ffdf677ef3d5,77,9,4509.05,501.01,4.356708826689592,6.218620039812048,1,0.3101078214767015,0.1864483904796286,Loyal Customers
a25556da-f696-40c3-8142-47dc0a925e8c,16,8,6240.530000000001,780.07,2.833213344056216,6.660664774504454,0,1.0194021413306105,-0.7736377236150621,Loyal High-Value Customers
a2b8d598-2d15-4fe3-932d-395ff95814ca,414,4,1416.61,354.15,6.028278520230698,5.872540235443819,3,-1.7926449896514833,0.6339359159058512,New Customers
a2c1945c-302a-48f5-828a-a0343f9bc2b6,240,6,4505.77,750.96,5.484796933490655,6.62268313104576,1,-0.6292096680863583,0.7547275824107678,Loyal Customers
a2c8af83-0c04-47ad-89cf-4bce04d371a0,22,7,7594.67,1084.95,3.1354942159291497,6.99021045891833,0,1.00124350191552,-0.4820835693946565,Loyal High-Value Customers
a2caba6b-4d0c-44da-ac45-3c3afef15022,242,2,581.63,290.82,5.493061443340548,5.676137173835876,3,-2.123732120627562,0.005104222434807969,New Customers
a2db1284-ebaa-44a3-8162-6069030c5591,40,9,8151.95,905.77,3.713572066704308,6.809888834716015,4,1.2619735928656093,0.14549768691371756,Loyal High-Value Customers
a2dfff27-9c24-4102-9e78-48963d2a4611,89,9,7200.530000000001,800.06,4.499809670330265,6.685935850630059,1,0.7923577078622153,0.5945999315558729,Loyal Customers
a32a3c0e-ba57-4f20-ae6d-0b6d3ebe00f1,18,8,4203.89,525.49,2.9444389791664403,6.266232338041328,0,0.5760147246254055,-0.926833708410963,Loyal High-Value Customers
a3374edd-11dd-4535-ba7a-549fbf44a084,100,12,7772.4,647.7,4.61512051684126,6.47497036021901,4,1.3998750320034947,0.9727880441647144,Loyal High-Value Customers
a35c7288-5d3b-4a3f-866c-2f9c4d63c5bf,32,4,2854.1800000000003,713.54,3.49650756146648,6.571638979007959,2,-0.6026968002942954,-0.9975088977622405,"Moderate Spend, Low Frequency"
a363a837-f1b9-4973-97bc-f5adb880cdf0,177,3,3482.86,1160.95,5.181783550292085,7.057854907226175,3,-1.259016253573099,0.19204812844511124,New Customers
a3672221-69dd-4334-802b-50e72fdf46ee,71,2,1054.58,527.29,4.276666119016055,6.26964537535209,2,-1.5951698146782158,-0.8035369519564484,"Moderate Spend, Low Frequency"
a36d961a-cc29-4774-bff0-34882fe02ad8,413,2,1228.68,614.34,6.025865973825314,6.4221749605721845,3,-2.1859626300867863,0.45663761337987213,New Customers
a37a77c3-6c22-4c3a-a05d-c7bfcf59ccf8,269,2,2915.82,1457.91,5.598421958998375,7.28544486053376,3,-1.6987997058919013,0.34578317104173106,New Customers
a3ecab4c-b1cd-44c6-9510-536b0eaa0ff1,227,5,1266.06,253.21,5.429345628954441,5.53816069708466,3,-1.4299096637596078,0.26917230356287075,New Customers
a456d1c8-02ed-4741-87ba-02070a81bc27,92,11,7090.91,644.63,4.532599493153256,6.470226584277603,4,1.115846927245582,0.7595340913249227,Loyal High-Value Customers
a4622afa-fd67-4c1e-bf36-c53d1bd2d015,143,8,4740.01,592.5,4.969813299576001,6.386037214049723,1,-0.04175762393090163,0.5704232123440892,Loyal Customers
a4730f94-6637-451b-969f-847dca727383,118,8,6812.81,851.6,4.77912349311153,6.74829050433111,1,0.4372025916766845,0.6713923487349661,Loyal Customers
a475679e-d5d4-4206-9ea6-bed9a381353e,185,12,11380.88,948.41,5.225746673713202,6.8558407390299365,4,1.8967295811398126,1.8169436894748847,Loyal High-Value Customers
a477c67c-bd47-4277-afe4-72412dbcea87,193,2,1894.52,947.26,5.267858159063328,6.854628726255559,3,-1.7830352437782395,-0.004987611291907946,New Customers
a48e6c02-0b4d-4e92-a886-3b5caebc1666,17,8,6570.82,821.35,2.8903717578961645,6.712166095187278,0,1.0644271844509705,-0.6954725105350384,Loyal High-Value Customers
a4ac746e-82b6-4c13-8d6b-05b75182ebb3,24,4,3200.56,800.14,3.218875824868201,6.686035713318945,2,-0.4348036543707926,-1.1549060142565422,"Moderate Spend, Low Frequency"
a4b64b9e-7833-4c8f-bf4e-86e4a8b5d439,38,8,6669.08,833.64,3.6635616461296463,6.727000494159714,1,0.8075040299259699,-0.13601655486526,Loyal Customers
a4d7f4ed-0358-4b52-a550-e9ba82cb63a4,13,9,6313.2300000000005,701.47,2.639057329615259,6.554602695669698,0,1.2816838747068593,-0.8259406791826137,Loyal High-Value Customers
a4e71bd8-7ba9-4161-8db1-90b43fc012a8,85,2,1244.66,622.33,4.454347296253507,6.435076073572642,3,-1.6210159363794179,-0.6558867001140983,New Customers
a4ee49ad-2120-480f-ae61-be2f08ce253a,85,10,8476.37,847.64,4.454347296253507,6.743635068117388,4,1.2399266957799233,0.7848255390272606,Loyal High-Value Customers
a4f76ae7-ad8a-4e2f-b129-5eaa020e04a6,9,11,6804.34,618.58,2.302585092994046,6.4290418291321325,0,1.8562296408340195,-0.8543957179000096,Loyal High-Value Customers
a50c2bd5-ad8a-46b4-900a-eeaf00c7bc9f,507,1,848.32,848.32,6.230481447578482,6.744436029313593,3,-2.5129562767804634,0.4813009565971271,New Customers
a51fe51d-29a7-42ba-a110-580e6acde53f,36,10,8271.130000000001,827.11,3.610917912644224,6.719145995802994,4,1.5007571701359128,0.16337376863296402,Loyal High-Value Customers
a521cbe4-bd50-48a9-b358-97db5272e24f,327,4,3540.48,885.12,5.793013608384144,6.786852381614475,3,-1.28762906319186,0.7091165430723884,New Customers
a52fa781-25e0-43c4-82d6-892dda5c10cf,183,1,164.68,164.68,5.214935757608986,5.110058217087329,3,-2.2854090428739036,-0.31670767776928094,New Customers
a54720fb-1b4b-4ecf-906a-5e2b764732a8,137,11,6649.14,604.47,4.927253685157205,6.406005015935819,1,0.8872164432586539,0.989041230677667,Loyal Customers
a54f8b03-b8fd-4852-ac20-0fe380f25568,58,4,3872.9,968.22,4.07753744390572,6.876491624305193,2,-0.6085081111222416,-0.4694295811201867,"Moderate Spend, Low Frequency"
