clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label,future_revenue,predicted_clv
70b1c3ec-7e23-424e-94fe-9eb89b91cd29,21,5,4555.07,911.01,3.091042453358316,6.815650954926498,2,0.0578020016503216,-1.0141246528832792,"Moderate Spend, Low Frequency",5014.789090909091,5020.843852272719
70d6e4f2-9ad6-434f-942b-81668a53d025,60,8,5941.87,742.73,4.110873864173311,6.611678065741974,1,0.5034802917452795,0.0983053284071859,Loyal Customers,5014.789090909091,5132.741179870122
70fdcb05-1cd5-4ef9-a2ce-fefff9323b06,12,6,3999.53,666.59,2.5649493574615367,6.503674212646135,0,0.3142368312305902,-1.373384983026559,Loyal High-Value Customers,5014.789090909091,5084.148562214444
7122b67c-41b0-4b12-80b2-bd31dfbc72f9,270,1,2057.35,2057.35,5.602118820879701,7.629659969961279,3,-2.048722995822517,0.1734993229537278,New Customers,5014.789090909091,5338.907875822507
715b80cf-5d96-47ec-94aa-8ee7a0433611,317,3,2373.08,791.03,5.762051382780177,6.674599269884921,3,-1.6863871746377217,0.477055349128961,New Customers,5014.789090909091,5084.04491848484
717610fd-b0cf-47ca-a75c-41dbafeacf28,16,10,11194.95,1119.5,2.833213344056216,7.021530293240982,4,2.358218396777012,-0.0549328672458047,Loyal High-Value Customers,5014.789090909091,4711.365437727267
71853df8-50ac-449b-9835-3b0594411c5a,37,10,6801.67,680.17,3.6375861597263857,6.523811907889211,4,1.2000022676916764,0.0148464209615387,Loyal High-Value Customers,5014.789090909091,5483.9806857359235
719b1f48-dfac-4304-992b-fac6e7f8b0dd,8,7,4136.49,590.93,2.19722457733622,6.383388384649479,0,0.6513004046837303,-1.541441380695666,Loyal High-Value Customers,5014.789090909091,5350.987826948046
71a26878-b849-40be-96c2-ddbd257bcdf8,36,11,7736.62,703.33,3.610917912644224,6.557246996329082,4,1.573294287735522,0.17955604026781,Loyal High-Value Customers,5014.789090909091,6087.289588528135
71ae5fbf-4219-4ee4-9fb1-55864598abba,26,7,8618.13,1231.16,3.295836866004329,7.11652400579094,0,1.1467570386049428,-0.2517684534536927,Loyal High-Value Customers,5014.789090909091,5621.8920132034555
71b22728-0b3b-4ba6-9924-8db945367e0c,313,2,546.91,273.46,5.749392985908253,5.614805530841487,3,-2.22224532296754,0.1829096952014832,New Customers,5014.789090909091,5079.190071861463
71ecb969-45fe-485e-a3ed-e66caa9f05f9,155,11,9180.34,834.58,5.049856007249537,6.728126094498887,4,1.3450293186294635,1.3643944248192388,Loyal High-Value Customers,5014.789090909091,5721.5046620046605
721692e4-65fd-4690-8215-cafa7cd8086a,2,2,691.41,345.7,1.0986122886681096,5.8484598526909775,2,-0.531066846073567,-3.0984383951882384,"Moderate Spend, Low Frequency",2994.46,3392.012735000003
7217b9c6-41b7-4436-961e-52d32b807879,215,9,6126.76,680.75,5.375278407684165,6.524663021725698,1,0.2665961993932705,1.0930337495764857,Loyal Customers,2994.46,4236.657546290381
721d836f-5817-4bb9-abb9-3f973127d940,6,11,7446.82,676.98,1.9459101490553128,6.519117788980232,0,2.111060730322369,-1.0341023430047818,Loyal High-Value Customers,2994.46,3916.5174880086615
722af4de-1ac0-41a3-b346-9432beff477f,70,8,7840.64,980.08,4.262679877041316,6.888654005679736,1,0.8255168286065308,0.4223043336147228,Loyal Customers,2994.46,4005.9494177922115
722bbe04-316a-462b-b481-e8e31226268e,15,9,8025.509999999999,891.72,2.772588722239781,6.794272981877445,0,1.5732940395017916,-0.5361495750388765,Loyal High-Value Customers,2994.46,4950.915520519481
7250fac3-83e2-498e-98ee-e612dac510ed,294,5,3409.61,681.92,5.68697535633982,6.526377722403033,3,-1.0971913546166474,0.6961010771698027,New Customers,2994.46,4074.0716151298734
7251798f-df04-4e77-b80f-6c06e4565215,29,6,5650.139999999999,941.69,3.4011973816621555,6.848737490517264,1,0.3424209476709662,-0.5923328781220575,Loyal Customers,4253.28,4270.419022965374
72752a86-8ee8-4bfd-a4d4-574da0049786,47,8,5953.17,744.15,3.87120101090789,6.613585540394801,1,0.5913969770740505,-0.070356256170081,Loyal Customers,7463.300000000001,6647.775564935066
72b80755-7255-472d-b3a1-48e561a6fce5,501,3,872.19,290.73,6.218600119691729,5.67582871697455,3,-2.147042788824418,0.6297698418142488,New Customers,7463.300000000001,7083.09243071429
72d558e8-1bf9-4d64-8b6c-a826c6e14925,99,5,5491.74,1098.35,4.605170185988092,7.002474375039969,1,-0.2978300088427975,0.16625404201392,Loyal Customers,7463.300000000001,6393.05466857143
72d6d17a-40f0-4cea-b02b-d4d2db982c30,375,6,6595.83,1099.3,5.929589143389895,7.003338148875867,1,-0.3739981939792786,1.3082761272639571,Loyal Customers,7463.300000000001,6605.70812612554
72db5c6c-f6e9-45b0-8a2f-a49397479f74,119,7,5976.52,853.79,4.787491742782046,6.7508558247336055,1,0.0900050879691155,0.5049482240660155,Loyal Customers,7463.300000000001,7275.876615476195
72e236d2-d885-4eca-aa60-bc3eaa600eef,131,3,2540.79,846.93,4.882801922586371,6.742798085214886,3,-1.3388396296424894,-0.1273002571797949,New Customers,7463.300000000001,6968.850569545457
72f27b58-1986-4cdd-a113-905dfe9463d1,46,10,8591.31,859.13,3.8501476017100575,6.757083540614308,4,1.4786925296238227,0.3694915686700698,Loyal High-Value Customers,7463.300000000001,6232.354350735929
731b4d77-5e44-49e4-a336-6e2dae163312,185,10,5838.63,583.86,5.225746673713202,6.371372502351839,1,0.4414155483831199,1.0312585981818436,Loyal Customers,7463.300000000001,6645.487008203464
731f1387-1057-469b-9d05-adbbf588a05f,8,7,6521.16,931.59,2.19722457733622,6.837965661606031,0,1.1239009092829042,-1.269720378338352,Loyal High-Value Customers,7463.300000000001,6364.545029047622
732a80f8-006b-4728-8710-dfd30802dd7f,90,4,3909.22,977.3,4.51085950651685,6.885816371463383,2,-0.7562122188663729,-0.1580275950692924,"Moderate Spend, Low Frequency",7463.300000000001,6726.314953787882
732f5901-3e71-422c-adff-fb8a3072e176,35,6,3653.85,608.98,3.58351893845611,6.41342616974461,2,-0.1183848583778954,-0.6905179156926409,"Moderate Spend, Low Frequency",1608.0,3152.430262279387
736cb53a-9149-4e7e-8958-f03c473a9d36,311,1,185.13,185.13,5.7430031878094825,5.226445354310242,3,-2.470127477390161,0.0600688128723814,New Customers,2488.26,3545.1144674708667
7372e841-b135-45d4-badd-fcde879ee1b7,4,12,9853.09,821.09,1.6094379124341005,6.711849878113786,0,2.886690419360703,-0.9214216169391428,Loyal High-Value Customers,2488.26,3859.52929214286
73741ab5-9e6e-4072-9eb3-c4824b263b44,187,7,3733.25,533.32,5.236441962829949,6.28099491041738,1,-0.5150611654273236,0.567684278695178,Loyal Customers,2488.26,5255.417904935062
73c7fe8f-fa88-40bb-8494-dbca78e23fd7,8,8,6593.49,824.19,2.19722457733622,6.715613662849313,0,1.3167032586382548,-1.1843917790898264,Loyal High-Value Customers,2488.26,3870.78592714286
7409a828-7fd9-4880-bec0-f300315be0df,8,4,3848.9,962.22,2.19722457733622,6.870281838458586,2,0.0589016531011748,-1.805471688904504,"Moderate Spend, Low Frequency",2488.26,3713.9978753030337
740aadeb-07cf-4224-aeec-fc9846cf58c2,438,1,101.86,101.86,6.084499413075172,4.63336884034677,3,-2.608706757405034,0.2927315212536263,New Customers,2488.26,3653.7713114285743
742f94cb-b0c1-4c97-8af6-63e7b2d5d884,14,5,3604.78,720.96,2.70805020110221,6.581969735696048,2,0.006381319699967,-1.39398059764678,"Moderate Spend, Low Frequency",3023.31,5685.622462827172
7431b166-b982-4be0-96e2-dd42999b4f09,52,8,8875.970000000001,1109.5,3.970291913552122,7.012565643334482,4,1.1352229859558296,0.33294609656876,Loyal High-Value Customers,3023.31,4022.1253096969695
743b5b5b-8221-4d6c-8c2a-84d7fd12ebaf,338,1,539.08,539.08,5.82600010738045,6.291717276733615,3,-2.429650067766826,0.1592517387384351,New Customers,4696.012500000001,5247.2386183549825
7440505c-663c-4370-9a4c-118a1a7a4d79,80,10,8024.299999999999,802.43,4.394449154672439,6.68889006252749,4,1.171746341088567,0.6908414068540525,Loyal High-Value Customers,4696.012500000001,4518.060137922083
744f79e2-70d4-4f4b-8c07-dfd11c07814a,112,2,3142.94,1571.47,4.727387818712341,7.360402910491179,3,-1.3424148997712062,-0.2459775829429259,New Customers,4696.012500000001,4948.841574523815
7453d399-259e-49c1-bc68-839bd2a17ae8,12,3,2965.51,988.5,2.5649493574615367,6.89719976504262,2,-0.4260914848820518,-1.722467188474667,"Moderate Spend, Low Frequency",4696.012500000001,5497.248685000003
74589d3e-a2a0-4ac1-af8b-cd1861bb9c4b,103,6,5156.38,859.4,4.6443908991413725,6.757397397393575,1,-0.1998452444583859,0.2329393819300267,Loyal Customers,4696.012500000001,5168.718402467536
74a6cb3f-064b-461e-bb0f-36f01cc0abcd,123,4,4427.31,1106.83,4.820281565605037,7.010158425932816,2,-0.7641465738234252,0.1204136140971356,"Moderate Spend, Low Frequency",4696.012500000001,4869.258941839832
74d110d8-5e2c-40e4-8e14-880ff4636539,94,5,5464.23,1092.85,4.553876891600541,6.997458862063915,1,-0.2849459107160851,0.1267479542591839,Loyal Customers,4696.012500000001,6260.199693506493
751f17d7-2485-49b8-80b7-7ac096812ff8,78,11,6737.4800000000005,612.5,4.3694478524670215,6.419180264150966,4,1.1041259373812435,0.603573659953308,Loyal High-Value Customers,4696.012500000001,5142.054454112558
754cd980-9e63-463f-8c42-6436bd713929,82,1,731.49,731.49,4.418840607796598,6.596449688920901,3,-1.8884923996084435,-0.8166241416956215,New Customers,4696.012500000001,4745.035003896107
754e50a5-f82e-4026-b32f-f313398fa038,48,10,8956.2,895.62,3.8918202981106265,6.798632137963742,4,1.536110464183697,0.4406185379852525,Loyal High-Value Customers,4696.012500000001,5488.606842878788
755822fd-b5f4-45f2-93a2-82ac99ebcc90,221,8,5203.56,650.45,5.402677381872279,6.47920064764894,1,-0.1046283902914387,0.9301811328088428,Loyal Customers,6694.294285714286,6175.6161838095195
757b4755-e49d-4a7d-ad6b-e02840605857,80,9,6814.01,757.11,4.394449154672439,6.630828493847176,1,0.7534199275173393,0.475848060767378,Loyal Customers,6694.294285714286,6257.245706341987
7594e795-c939-4dd8-9447-dc27026eee91,358,1,92.01,92.01,5.883322388488279,4.532707014254376,3,-2.5387429607983587,0.1489569349184008,New Customers,6694.294285714286,5105.342305547787
759dbee7-2cb0-4571-acee-f3fe5ea3af50,428,3,2112.17,704.06,6.061456918928017,6.558282905573905,3,-1.8451252434131005,0.659630878456803,New Customers,6694.294285714286,5812.896908268396
75e556b8-f54b-4892-977d-c74b2551a217,12,9,9009.54,1001.06,2.5649493574615367,6.909813160091581,0,1.84253785647333,-0.5712589651588471,Loyal High-Value Customers,6694.294285714286,5813.197094480521
763e33ce-b7d4-49bd-9cab-e2eab68aa5ea,100,3,2587.3500000000004,862.45,4.61512051684126,6.760935992030679,2,-1.2339226430744137,-0.31180467486898,"Moderate Spend, Low Frequency",6694.294285714286,6167.307582792204
7691b5a8-8fa1-4f8e-9e58-ec53bd973b49,135,4,3197.04,799.26,4.912654885736052,6.684936674866867,3,-1.0409861063848334,0.0457314325623525,New Customers,6694.294285714286,6367.262640995667
76a58614-cf40-442c-a70c-faae68c80e16,26,6,3538.34,589.72,3.295836866004329,6.381342131874432,2,-0.0384376009877065,-0.9076716187697056,"Moderate Spend, Low Frequency",6694.294285714286,6222.832917106224
76fa268e-6517-4753-9043-ce9252938ee9,135,6,2101.17,350.2,4.912654885736052,5.861355861760962,2,-0.9012330785428116,0.0750365550680424,"Moderate Spend, Low Frequency",6694.294285714286,6352.197923982679
7709ae24-ac3a-49b2-908c-41ce8d9f245f,80,11,8521.380000000001,774.67,4.394449154672439,6.653727172003547,4,1.4487268217277007,0.8245681055256718,Loyal High-Value Customers,3030.1499999999996,3749.9693238095265
775d2907-e258-45b7-8725-9b983205df08,58,6,4536.0,756.0,4.07753744390572,6.6293632534374485,1,-0.1201575374668331,-0.2396987848246455,Loyal Customers,3030.1499999999996,4080.4965618181864
77f9c72c-5865-4e0e-a170-daa25ab7d657,232,10,4684.05,468.4,5.4510384535657,6.151455283416923,1,0.1320613507331131,1.059451801357972,Loyal Customers,7143.900000000001,6822.508589956718
78133574-8932-4f75-91a2-ae2267d4faa3,14,5,2325.52,465.1,2.70805020110221,6.144400203378695,2,-0.2471459698258539,-1.539745759902194,"Moderate Spend, Low Frequency",7588.3275,5358.127776753249
78294401-413a-4a2b-85ee-df26e000d271,8,9,7759.5,862.17,2.19722457733622,6.760611658937752,0,1.726254139182417,-0.9744439135033393,Loyal High-Value Customers,7588.3275,6746.116598852822
785c2c12-4db3-4a90-8407-6f5e537a6ff0,117,6,7485.889999999999,1247.65,4.770684624465665,7.129818246676103,1,0.2166765612215089,0.5879285577056855,Loyal Customers,7588.3275,7889.01360642858
785fbcca-de9f-4901-bc73-3b74897757a4,24,7,4838.24,691.18,3.218875824868201,6.539846037400407,0,0.4251596722910396,-0.7370398260003238,Loyal High-Value Customers,7588.3275,6654.068220021653
787255f9-7c78-441f-8ca0-ee0aff1e390a,143,6,3731.39,621.9,4.969813299576001,6.4343859922601,1,-0.5985843080540506,0.3013221716396784,Loyal Customers,7588.3275,5312.679590238099
7891d96e-9910-4148-9f23-9e4c0c35dc98,187,4,3239.13,809.78,5.236441962829949,6.69799674727805,3,-1.1483906043648873,0.280120928758614,New Customers,7588.3275,5558.824823634702
78a7eace-ddb0-4a75-af76-8211c1dc8fef,261,4,2294.2,573.55,5.568344503761097,6.353587125703642,3,-1.4543065404379285,0.4077991010674397,New Customers,7588.3275,7011.1539085281465
78abf35e-911e-4df3-b6e5-e63f07738eeb,180,7,6079.32,868.47,5.198497031265826,6.767883830611416,1,-0.0365461249044501,0.8081007091667036,Loyal Customers,7588.3275,6897.825159010993
78b7460a-8916-49c5-9b5f-75e8bf405f38,341,1,499.23,499.23,5.834810737062605,6.2150679926546255,3,-2.4406972371035343,0.1609585466145005,New Customers,7588.3275,6526.276100952387
78e4dbde-a693-4154-b7f9-f24ea89e7f48,30,8,3849.09,481.14,3.4339872044851463,6.178234528307833,1,0.3306978854832227,-0.620128553096277,Loyal Customers,7588.3275,6803.3237913186895
78f8d397-24e0-49eb-ae75-a86e118491c2,709,1,488.35,488.35,6.565264970035361,6.193077979871829,3,-2.703973100967358,0.6776752115882061,New Customers,2793.84,3673.9279939177527
78f905b1-570f-40f5-9554-394fe9861fac,41,6,4045.2,674.2,3.737669618283368,6.515008943281748,2,-0.0959311531517982,-0.5366191674360854,"Moderate Spend, Low Frequency",5541.318000000001,5689.176335411263
78ff0e1a-e552-4b03-bc49-d182e5545453,87,8,8681.79,1085.22,4.477336814478207,6.99045905824655,1,0.915483626936983,0.6703597669284268,Loyal Customers,5541.318000000001,5716.7941328571505
7905d296-b6dd-43f4-b34a-78cf9ca43507,190,7,5828.03,832.58,5.25227342804663,6.725729678388825,1,-0.1055712278837834,0.8175996950298835,Loyal Customers,5541.318000000001,6422.452337164503
79256d7a-86e0-489e-a775-54ccf5fc2657,107,9,7557.13,839.68,4.68213122712422,6.734211088159212,1,0.7978541580024069,0.7645147271850617,Loyal Customers,5541.318000000001,5779.33859883783
795f06fb-0a05-4d48-8815-eaf17166e8f6,7,6,5061.11,843.52,2.079441541679836,6.738768418619882,0,0.698180939886516,-1.5966911504620749,Loyal High-Value Customers,5541.318000000001,5728.007621038968
7980fb32-5048-463e-9220-e95353672b8b,148,10,7786.55,778.66,5.003946305945459,6.658857927216836,1,0.906747969308638,1.095938166524118,Loyal Customers,5541.318000000001,5231.292062510831
7992f783-9b0f-42a6-a462-06b1bdd191a2,182,5,3698.0,739.6,5.209486152841421,6.607460668479512,3,-0.8693466404057475,0.3903797491167804,New Customers,5541.318000000001,5227.662159392274
799a8431-da30-488a-af43-607d5e4eb144,275,1,1416.05,1416.05,5.62040086571715,7.256332524883253,3,-2.182352992512951,0.1133900338022854,New Customers,5541.318000000001,5487.924248268407
79e4a3b4-faf0-4b58-89c4-3d24a470fcf5,232,3,937.98,312.66,5.4510384535657,5.748309596706279,3,-1.859619703601778,0.0929974533823613,New Customers,5541.318000000001,5953.58604190477
79fae1dd-1f65-49cf-a2a3-d50a844f15fd,52,10,8166.94,816.69,3.970291913552122,6.706483291669158,4,1.351641036295364,0.4063296670575682,Loyal High-Value Customers,5541.318000000001,5734.398923506499
7a181eaa-fc50-40b7-8a70-fad0c68978d6,29,12,9608.25,800.69,3.4011973816621555,6.686721999477285,4,2.1976568867721538,0.3211953839256757,Loyal High-Value Customers,6232.38,5829.641271428575
7a31c200-a575-4075-9ac8-13215ac5a7cf,52,6,4488.55,748.09,3.970291913552122,6.618859136512177,1,-0.0912236392659574,-0.3211519972980979,Loyal Customers,6232.38,5689.3741460173205
7a9e5547-45c4-4818-a4b6-7c67aa221c70,27,8,5792.97,724.12,3.332204510175204,6.586337158399587,0,0.75232624666807,-0.470806221202225,Loyal High-Value Customers,6232.38,5796.0515533333355
7aa13aec-84fb-4e7b-a052-3bc4ee8e2fbc,7,6,3693.22,615.54,2.079441541679836,6.424123202900276,0,0.4270887115127098,-1.7525552498613823,Loyal High-Value Customers,6232.38,5895.606903246754
7ae1107e-4c3a-4735-8f01-ae7b036e1f5f,298,2,960.96,480.48,5.700443573390686,6.176864693511534,3,-2.122689522007008,0.1953791394454645,New Customers,6232.38,5932.098091406925
7ae666aa-8dcb-4a5f-a9cd-e3a436f26845,30,6,3297.37,549.56,3.4339872044851463,6.31093594204917,2,-0.1355790913213612,-0.8371681656043097,"Moderate Spend, Low Frequency",5872.0,5838.694486153847
7af0bd04-442e-4c2e-ad3f-30718a738cda,24,8,6032.07,754.01,3.218875824868201,6.626730994194423,0,0.8402239974786746,-0.523922013089645,Loyal High-Value Customers,5872.0,5511.087449047616
7b1de2aa-70bf-40e9-9904-84649bdf79ef,211,7,4641.75,663.11,5.356586274672012,6.498447798406494,1,-0.377960790964808,0.7563961258244272,Loyal Customers,5872.0,7262.567756370297
7b59a567-0fa9-4e07-97f6-0d510cb66a98,150,1,980.36,980.36,5.017279836814924,6.8889393647244965,3,-2.053098133710171,-0.3639205519804148,New Customers,5872.0,4830.023701348654
7b995d05-b766-4adc-834d-8bcbcc02a8b8,448,4,1958.4,489.6,6.107022887742255,6.195629131824389,3,-1.713420744625152,0.7515068192286047,New Customers,5872.0,6051.906883549785
7b9b1b02-75cd-4966-aae0-f53b63bbb0ec,54,6,7271.75,1211.96,4.007333185232471,7.100818932307994,1,0.4471172900295771,0.0222449930226908,Loyal Customers,5872.0,5718.852174047619
7bbf91e1-a704-4ff6-a28d-41c3be790110,31,13,10744.15,826.47,3.4657359027997265,6.718372852817599,4,2.578169531368101,0.5734758640342792,Loyal High-Value Customers,5872.0,5970.501590649352
7bfb31ed-065b-45be-90d4-c9670f787b8f,627,1,2029.9,2029.9,6.442540166468199,7.616234323539064,3,-2.3545933182947616,0.7663042889542399,New Customers,5872.0,6266.413624047619
7c430ff1-fa77-4fda-9f7d-a4176394efb9,344,2,771.31,385.66,5.84354441703136,5.957545753904356,3,-2.211429957894941,0.2752405894308128,New Customers,5872.0,5229.128892792207
7c615b88-9d11-46d6-9c7a-5e898b8f1e44,180,4,2271.1400000000003,567.79,5.198497031265826,6.3435112974624746,3,-1.3266651524525714,0.1429170993735222,New Customers,5872.0,5957.041958333331
7c926bb5-2381-4e3e-a03e-21de7faa535c,96,11,9423.98,856.73,4.574710978503383,6.754289364649464,4,1.563167368410581,1.0552362885208977,Loyal High-Value Customers,3548.445,6073.215233809526
7cb3ff28-48e4-488b-a7e3-9916d0fffc4d,22,12,6467.17,538.93,3.1354942159291497,6.291439501526043,0,1.6701313777064084,-0.2251216320240721,Loyal High-Value Customers,3548.445,4312.987756428574
7cb78667-1256-4a48-b6a2-5fc8261d8a9c,656,2,2869.28,1434.64,6.487684018484611,7.269366021799749,3,-2.025912705625218,0.9710452965345276,New Customers,3548.445,4832.890622207791
7cbc6712-91ea-4b6d-ba80-6a8700b699d8,69,10,8389.18,838.92,4.248495242049359,6.7333066492066855,4,1.2962342464709198,0.6289234458033066,Loyal High-Value Customers,3548.445,4364.815679220783
7cc65725-d8e1-4876-99ca-607122ce138f,21,7,7004.27,1000.61,3.091042453358316,6.909363984321553,0,0.9001268196517339,-0.5808768574598088,Loyal High-Value Customers,3430.9299999999994,3803.2930609523773
7cdd7e56-25de-43d7-801b-f06f316ac585,364,1,485.28,485.28,5.899897353582492,6.186784589687593,3,-2.466728770277236,0.2055211587396761,New Customers,3430.9299999999994,4485.829098571425
7ce3000d-b4bd-4cde-b36b-6b708ace01e6,57,7,6751.39,964.48,4.060443010546419,6.872625386998399,1,0.5034732220466516,0.0776991288661154,Loyal Customers,3430.9299999999994,4142.31247428571
7d07ad1d-cc2a-44f3-9550-968886cd7f7d,12,13,6340.02,487.69,2.5649493574615367,6.191728341615349,0,2.027356148614664,-0.5670893180106004,Loyal High-Value Customers,3430.9299999999994,3865.638541320343
7d17257c-e3dd-4437-afc3-205bb904dc3f,129,5,5754.79,1150.96,4.867534450455582,7.049220118430784,1,-0.3394868794117067,0.3822666210164499,Loyal Customers,3430.9299999999994,4060.495274999995
7d230861-2eaf-41b4-8c5c-ce661fcc9dc2,254,2,2422.01,1211.0,5.541263545158426,7.10002716662926,3,-1.776231595457286,0.2489856867017555,New Customers,3430.9299999999994,4085.540921688308
7d29113d-d455-4c77-b951-55e49b3a4dc3,55,8,10772.8,1346.6,4.02535169073515,7.206080511532398,4,1.4914594761820803,0.5881224466792896,Loyal High-Value Customers,6136.5599999999995,6060.599001168834
7d36d10d-cf70-4978-9bb6-52cc8482001d,37,6,3488.41,581.4,3.6375861597263857,6.367157496882476,2,-0.170499933294842,-0.6710305393509157,"Moderate Spend, Low Frequency",6136.5599999999995,6136.137059617048
7d3d71f2-ed67-455e-8378-1d4f2c305f86,64,9,7330.94,814.55,4.174387269895637,6.703862732260039,1,0.9345333219055312,0.3787063436092611,Loyal Customers,5325.016363636364,5384.807417554111
7d4bd541-1a96-4295-82ad-aa5a7403a58f,80,14,10159.84,725.7,4.394449154672439,6.58851373762259,4,2.3088447309496303,1.242523170809671,Loyal High-Value Customers,5325.016363636364,5142.6099191341955
7d9da5dd-ab77-4f18-96bc-6cc93e5f0c0d,13,12,5308.58,442.38,2.639057329615259,6.094427190165807,0,1.6179829244173582,-0.7091545381273926,Loyal High-Value Customers,5325.016363636364,4856.758391774889
7dbca8a2-a0fe-4ec9-9267-2809e7a16211,32,13,8270.869999999999,636.22,3.49650756146648,6.4571149648628445,4,2.077007931477139,0.313478019624286,Loyal High-Value Customers,5325.016363636364,5139.149284177488
7dcc9731-f790-43a7-aeb9-1e10a3397f47,30,7,10643.58,1520.51,3.4339872044851463,7.327458541776814,4,1.4987809403941648,0.0769820167675908,Loyal High-Value Customers,5325.016363636364,5603.895576861468
7dddd1fd-0f41-43d1-9bd3-a7acd13d1c9c,21,1,158.1,158.1,3.091042453358316,5.069532935343741,2,-1.5274728483145337,-1.823484848806801,"Moderate Spend, Low Frequency",5325.016363636364,5623.219803916081
7df566cf-2c24-47d1-8dec-20bb92508d34,14,9,9862.02,1095.78,2.70805020110221,7.000133893216786,0,1.9603296300139297,-0.3726521088126075,Loyal High-Value Customers,5325.016363636364,5533.955795770892
7dfa34a5-686d-48c0-8cd6-f5e1d1979fd5,341,2,1960.94,980.47,5.834810737062605,6.889051447788353,3,-1.9725437116609263,0.4045999213226093,New Customers,5325.016363636364,5253.800657835494
7e250953-3c11-4724-8c08-0b8a17b7ff72,104,5,4759.639999999999,951.93,4.653960350157523,6.859541448700419,1,-0.4603609121827845,0.1174314988631205,Loyal Customers,5325.016363636364,5434.844614393937
7e4635d5-3985-4acc-ba32-9874c43e5cb6,75,12,7576.79,631.4,4.330733340286331,6.449522105335317,4,1.4627700043643037,0.7488437253911421,Loyal High-Value Customers,5325.016363636364,4876.9489100216415
7e95591e-47ee-40e8-b4be-f4366e8ed671,700,1,299.58,299.58,6.55250788703459,5.705713941505948,3,-2.7368237152138906,0.6471199359949042,New Customers,5325.016363636364,4875.525324545452
7eeed369-61a4-4063-a55c-9925d6ea8c4e,323,2,1081.6,540.8,5.780743515792329,6.294896929650995,3,-2.127486030511304,0.2660651846153518,New Customers,5325.016363636364,5436.448602402592
7ef4d59e-99ac-4a12-9bbd-698257d4b7ed,67,8,4690.71,586.34,4.219507705176107,6.375603868501394,1,0.2166879801159564,0.0327729791918518,Loyal Customers,5325.016363636364,6391.8605654978355
7ef949d3-4988-43d2-a1e0-1c0ec83f097f,36,8,4605.64,575.71,3.610917912644224,6.357339540509178,1,0.4173846315950006,-0.408464078226209,Loyal Customers,10113.420000000002,8179.623931904772
7f201c73-59ea-4f62-9813-6ee6bcd6084c,10,9,5454.29,606.03,2.3978952727983707,6.408578213231943,0,1.197666340907686,-1.0948176564646288,Loyal High-Value Customers,10113.420000000002,5106.540063679652
7f48e300-b29d-44ba-bc42-d3fb1c317791,38,3,916.15,305.38,3.6635616461296463,5.72482616158455,2,-1.224966517622141,-1.1769684515381102,"Moderate Spend, Low Frequency",7486.157142857144,7024.414879761897
7f54f09c-86db-4060-80ba-23aa8b2a84be,250,1,1651.72,1651.72,5.525452939131784,7.410177694483373,3,-2.101705683118391,0.0729169876921511,New Customers,7486.157142857144,6803.7800029004275
7f70424e-0127-42a0-b373-b882adee6e29,211,2,2284.89,1142.44,5.356586274672012,7.04179654160086,3,-1.7373887809875097,0.102409110865023,New Customers,7486.157142857144,6875.178053354974
7f93d7d8-c6ee-43ab-80ca-890e524ab6c3,2,5,3605.25,721.05,1.0986122886681096,6.582094388572574,0,0.5818094035290838,-2.535160273889583,Loyal High-Value Customers,7486.157142857144,6744.268786794869
7f9495bf-59b0-4670-8a75-9ab45b506444,66,9,8106.04,900.67,4.204692619390966,6.8042485994633095,4,1.0773113605294626,0.4885142032646038,Loyal High-Value Customers,7486.157142857144,6824.918866623369
7fae24b0-da39-4af2-9348-14aadfead771,117,8,5685.11,710.64,4.770684624465665,6.567572165566575,1,0.2167285731170878,0.5369127755278368,Loyal Customers,7486.157142857144,7174.245651904751
7fe090b7-48d8-4bd7-8589-bf7ae17b900c,342,4,4585.05,1146.26,5.83773044716594,7.045131769732923,3,-1.0965984708728582,0.8598481521167111,New Customers,7486.157142857144,6679.327055779217
800e11eb-cc77-45c4-a150-66cd4916395c,36,9,5313.01,590.33,3.610917912644224,6.382374237206948,1,0.7360409668019194,-0.2507759049749962,Loyal Customers,7486.157142857144,6717.886386731594
8029a87c-98c8-4ebb-bcc7-1ad55b05897e,182,8,5530.46,691.31,5.209486152841421,6.540033832184598,1,0.0292187260711647,0.8304401264386376,Loyal Customers,7486.157142857144,4846.511200995666
802c74ee-8c9b-444d-b181-3e39381fafc6,77,4,3069.2,767.3,4.356708826689592,6.644180281873589,2,-0.8675845872192387,-0.363050004934228,"Moderate Spend, Low Frequency",7486.157142857144,5848.474733181816
80392f09-737d-4305-b7fc-4cc8ac3ed62a,33,7,3277.29,468.18,3.5263605246161616,6.1509864901248665,2,0.0058879714115229,-0.6968683955431594,"Moderate Spend, Low Frequency",7486.157142857144,6486.114389487177
807415d9-43be-4a28-9bc1-e7092be7d7f5,61,8,3711.24,463.9,4.127134385045092,6.141822328696539,1,0.0555951199215622,-0.1443334589771611,Loyal Customers,1513.68,2958.5175032534094
80b21345-2f88-4e06-ab83-384aa9dc0ba7,183,3,2454.3,818.1,5.214935757608986,6.708206176521556,3,-1.474710231206255,0.0983567893294397,New Customers,5679.755999999999,5428.890775909089
